,village_name,school,hospital,park,retail
2869,龙虎村村委会,75,12,4,60
2870,大墓山村村委会,75,2,7,59
2871,顺江村村委会,100,7,3,197
2872,渭水社区居委会,43,8,0,29
2873,王吕村村委会,24,4,0,24
2874,北虎村委会,23,2,0,24
2875,西郝庄村委会,37,6,0,32
2876,东丰庄村委会,7,9,1,21
2877,前胡村委会,29,3,0,37
2878,金家沟村委会,24,6,1,61
2879,环湖村委会,115,9,28,91
2880,正仪村委会,30,12,19,46
2881,阳澄湖村委会,126,11,17,117
2882,新镇村委会,200,28,19,273
2883,合丰社区居委会,97,16,9,134
2884,邵村社区居委会,112,23,12,142
2885,陈巷村委会,72,13,10,150
2886,夏桥村委会,18,11,3,25
2887,大市村委会,96,18,7,137
2888,大唐村委会,105,23,6,149
2889,石浦村委会,52,7,69,46
2890,前白虎涧村委会,15,14,5,12
2891,尚信村委会,72,8,5,86
2892,讲礼村委会,66,18,9,81
2893,常兴庄村委会,218,35,10,124
2894,张各庄村委会,114,15,6,105
2895,上东廓村委会,6,3,6,7
2896,香屯村委会,358,52,19,170
2897,石岭村委会,148,20,1,65
2898,李家埠村委会,352,58,2,225
2899,花园村委会,9,2,1,13
2900,宝峰村委会,567,108,51,561
2901,樟林村委会,1162,163,80,864
2902,横屿村委会,568,93,86,405
2903,西园村委会,227,30,51,154
2904,斗顶村委会,351,52,58,267
2905,健康村委会,1234,148,105,768
2906,鹤林村委会,124,20,8,66
2907,东宿村委会,203,26,5,72
2908,东张村村委会,23,5,1,23
2909,元头村村委会,43,6,4,28
2910,留村村委会,250,35,23,152
2911,雷陈村委会,48,3,1,77
2912,于家庄村委会,22,3,0,22
2913,总十庄村委会,21,3,0,18
2914,盐厂寨村委会,12,2,0,6
2915,盐厂村委会,28,4,0,27
2916,武邱村委会,18,3,0,15
2917,胡士庄寨村委会,15,0,0,13
2918,周头村委会,16,0,0,13
2919,东小留村委会,16,0,0,12
2920,西小留村委会,3,2,0,5
2921,海滩村委会,19,5,3,13
2922,留章村委会,30,2,0,16
2923,陈家庄村委会,20,4,0,16
2924,马于村委会,22,5,0,19
2925,东赵家庄村委会,25,5,0,26
2926,北冻光村委会,18,4,0,24
2927,北辛庄村委会,30,4,0,15
2928,南辛庄村委会,23,4,0,28
2929,前彭头村委会,20,4,0,27
2930,后彭头村委会,121,16,12,106
2931,西队村委会,8,0,0,8
2932,吕家庄村委会,36,2,0,25
2933,光灿村委会,308,51,15,187
2934,屯尚村委会,26,1,0,14
2935,万庄村委会,17,1,0,19
2936,田村村委会,14,1,0,17
2937,北旺村委会,15,8,0,24
2938,东曹村委会,19,4,1,14
2939,南张里村委会,12,2,0,6
2940,候城村委会,14,3,0,13
2941,管洽村委会,207,30,6,103
2942,安家庄村委会,52,7,6,38
2943,王家庄村委会,184,33,10,340
2944,前蔡村委会,190,46,11,401
2945,可慕村委会,41,11,6,46
2946,桥头村委会,175,35,10,356
2947,后蔡村委会,205,39,13,199
2948,前埔村委会,230,47,11,397
2949,庵前村委会,110,38,6,236
2950,下官路村委会,92,27,5,200
2951,井边村委会,75,23,7,146
2952,洋尾村委会,115,49,5,196
2953,官田村委会,174,61,8,238
2954,张林村委会,512,111,20,789
2955,梧埭村委会,546,123,23,880
2956,宫口村委会,584,128,25,911
2957,桂林村委会,558,130,28,1013
2958,坊脚村委会,479,112,23,926
2959,江头回族村委会,551,125,21,1127
2960,溪边回族村委会,574,128,26,1103
2961,岸兜回族村委会,579,133,29,1039
2962,鹏头回族村委会,546,125,21,1134
2963,花厅口回族村委会,613,143,29,1111
2964,湖中村委会,20,3,0,12
2965,苏厝村委会,553,134,19,1215
2966,涵口村委会,419,113,18,1111
2967,横坂村委会,462,117,18,1116
2968,涵埭村委会,391,95,18,1008
2969,洋埭村委会,432,100,31,1044
2970,庵上村委会,597,98,37,1036
2971,海尾村委会,553,77,29,871
2972,仙石村委会,530,95,34,1051
2973,高坑村委会,110,34,10,140
2974,龙下村委会,110,33,6,155
2975,许西坑村委会,97,28,10,132
2976,塔头孙村委会,353,101,27,1010
2977,池店村委会,483,94,32,1012
2978,浯潭村委会,411,99,31,984
2979,新店村委会,366,103,25,1002
2980,钱头村委会,432,100,32,1025
2981,洋茂村委会,469,94,33,1013
2982,赤塘村委会,588,105,36,1075
2983,霞福村委会,619,103,36,1104
2984,溜石村委会,61,14,0,91
2985,溪头村委会,116,14,8,82
2986,东山村委会,667,105,31,878
2987,华洲村委会,1017,133,36,1219
2988,清濛村委会,935,120,30,1202
2989,柴塔村委会,356,101,27,996
2990,御辇村委会,577,99,33,1018
2991,唐厝村委会,309,72,24,657
2992,仕春村委会,329,92,25,833
2993,潘湖村委会,134,45,4,212
2994,上方村委会,110,29,10,237
2995,内山尾村委会,288,47,13,381
2996,新丰村委会,284,47,13,369
2997,梧坑村委会,520,70,22,627
2998,秀山村委会,111,38,23,124
2999,湖北村委会,139,33,15,261
3000,西吴村委会,378,61,17,493
3001,埔锦村委会,266,68,14,561
3002,山前村委会,136,48,6,350
3003,英墩村委会,103,30,6,233
3004,古厝村委会,251,47,15,401
3005,旦厝村委会,261,47,15,406
3006,割山村委会,57,2,0,50
3007,玉湖村委会,246,29,7,219
3008,后埔村委会,173,40,8,303
3009,玉溪村委会,81,35,4,155
3010,马坪村委会,110,33,7,138
3011,英林村委会,92,31,8,119
3012,三欧村委会,52,13,9,58
3013,古城营村委会,38,3,0,23
3014,王郭村委会,2,0,1,2
3015,新安村委会,610,75,18,871
3016,新坛村委会,579,71,20,834
3017,斗文村委会,580,72,19,835
3018,秀陇村委会,523,68,16,724
3019,华溪村委会,555,74,17,815
3020,光草洋村委会,556,70,18,763
3021,东埔村委会,427,59,13,564
3022,马栅村委会,2,1,0,0
3023,泗竹埔村委会,473,62,16,657
3024,泗竹仔村委会,523,69,16,750
3025,军屯村委会,593,77,20,866
3026,平湖村委会,591,77,18,849
3027,赵厝寮村委会,552,77,17,821
3028,赤水村委会,600,78,21,877
3029,白沙陇村委会,591,74,21,844
3030,南园村委会,468,63,20,702
3031,西陇村委会,307,32,10,409
3032,新寨村委会,264,22,10,349
3033,小扬美村委会,529,69,18,746
3034,钟潭村委会,488,70,17,696
3035,塔丰村委会,418,65,13,589
3036,塘边村委会,355,50,12,495
3037,新丰村委会,318,39,12,411
3038,松柏岭村委会,69,7,4,74
3039,华市村委会,154,13,5,167
3040,新寮村委会,561,74,21,818
3041,上寮村委会,541,72,18,769
3042,贵政山村委会,404,60,13,534
3043,多年山村委会,33,2,4,16
3044,高明村委会,113,4,3,86
3045,山湖村委会,474,64,19,641
3046,高埕村委会,405,47,14,543
3047,长岭口村委会,71,9,4,75
3048,果陇村委会,148,11,8,183
3049,光南村委会,278,23,11,364
3050,乌石村委会,118,9,7,142
3051,泥沟村委会,19,0,0,10
3052,新村村委会,153,6,8,113
3053,陈厝寨村委会,36,3,1,27
3054,横山村委会,70,6,5,47
3055,宝镜院村委会,27,1,0,22
3056,洪山村委会,72,7,6,55
3057,南村村委会,53,4,3,30
3058,钟堂村委会,72,11,3,79
3059,大陇村委会,55,3,3,37
3060,水寨村委会,69,7,2,50
3061,月屿村委会,152,9,5,161
3062,青洋山村委会,178,19,8,200
3063,华林村委会,162,14,8,152
3064,占梨村委会,14,1,1,8
3065,占苏村委会,188,17,5,195
3066,占陈村委会,154,13,5,169
3067,新寮村委会,129,12,3,139
3068,练江村委会,193,17,6,215
3069,西楼村委会,481,67,17,677
3070,西社西南村委会,460,61,18,665
3071,西社新北村委会,211,19,9,246
3072,莲坛村委会,218,20,5,258
3073,石桥头村委会,492,66,18,699
3074,新松村委会,47,8,1,33
3075,富美村委会,112,6,8,84
3076,冷美村委会,61,1,3,31
3077,竹头村委会,304,31,8,425
3078,泗坑村委会,99,9,5,102
3079,涂洋村委会,14,1,0,13
3080,高埔村委会,86,2,2,47
3081,田丰村委会,94,3,2,49
3082,远光村委会,98,3,2,56
3083,长美村委会,64,2,1,30
3084,溪南村委会,1,0,0,8
3085,尾泉村委会,17,0,0,22
3086,西水疃村委会,23,10,3,33
3087,骆庄村委会,129,12,4,174
3088,马坝村民委员会,429,52,11,250
3089,林前社区居民委员会,15,3,1,27
3090,南村村委会,1,0,0,4
3091,中村村委会,19,4,1,24
3092,北村村委会,36,4,0,26
3093,南故张村村委会,32,4,1,22
3094,北故张村村委会,43,4,1,29
3095,东羊平村村委会,11,1,0,12
3096,岸下村村委会,36,2,0,18
3097,西邸村村委会,41,2,1,21
3098,南东郭村村委会,49,3,1,21
3099,北东郭村村委会,35,5,1,17
3100,马羊村村委会,312,49,8,173
3101,北街社区居委会,409,83,9,314
3102,西街社区居委会,251,42,9,145
3103,东街社区居委会,325,75,6,199
3104,西邵村民委员会,267,44,10,164
3105,王乐田村民委员会,17,4,0,24
3106,刘六庄村民委员会,27,14,0,33
3107,八里庙村民委员会,38,11,0,39
3108,姚寨村民委员会,254,60,5,165
3109,豆堂新村村委会,16,5,0,32
3110,后尧村民委员会,42,10,0,58
3111,田油坊村民委员会,16,3,0,21
3112,常寨村民委员会,16,6,0,25
3113,隆华店村民委员会,21,5,0,18
3114,王河村民委员会,16,6,0,26
3115,代楼村民委员会,57,6,3,56
3116,河套园村委会,34,4,1,48
3117,倪集村民委员会,21,5,0,29
3118,余楼村民委员会,62,8,1,62
3119,崔河村民委员会,26,9,0,33
3120,李庄村民委员会,72,7,1,67
3121,张胡同村委会,78,8,0,80
3122,丁寨社区居委员会,25,2,0,26
3123,赵寨村民委员会,25,2,0,19
3124,邹庄村民委员会,40,3,0,33
3125,冯寨村民委员会,85,9,0,81
3126,仝大营村委会,233,32,8,166
3127,朱庙村民委员会,16,6,0,25
3128,王庄寨村民委员会,16,6,0,25
3129,甄楼村民委员会,27,10,0,36
3130,柳园村民委员会,38,8,0,46
3131,钟口村民委员会,257,44,10,156
3132,赵菜园村民委员会,14,0,0,3
3133,徐集村民委员会,28,6,0,32
3134,晏庄村民委员会,12,5,0,25
3135,张堂村民委员会,254,40,10,175
3136,仵楼村委会,21,5,0,18
3137,旧集村民委员会,24,3,0,22
3138,常庙北街村委会,4,2,0,0
3139,孙庄村民委员会,28,7,0,41
3140,李庙村民委员会,401,79,13,231
3141,杜庄村委会,30,7,0,41
3142,石庄村民委员会,15,6,0,29
3143,柳窑村民委员会,28,7,0,24
3144,西村村民委员会,26,6,0,25
3145,林后村民委员会,5,2,0,2
3146,张庄村民委员会,165,24,1,101
3147,黄庄村民委员会,35,10,0,43
3148,祝庄村民委员会,253,44,10,162
3149,袁白庄村民委员会,13,5,0,16
3150,李庄行政村,17,5,1,24
3151,姚庄寨行政村,51,11,1,46
3152,刘集村民委员会,26,6,0,25
3153,祝口村民委员会,44,6,0,40
3154,何楼村民委员会,25,10,0,28
3155,周楼村民委员会,228,29,1,138
3156,胡庄村民委员会,27,6,0,25
3157,尹黄庄村民委员会,17,6,0,30
3158,杨庄村民委员会,11,2,0,7
3159,黄楼村民委员会,6,2,0,12
3160,杨双庙村委会,17,6,0,13
3161,赵庄村委会,22,5,0,20
3162,陈楼寨村委会,16,3,0,15
3163,阎店楼村委会,17,2,0,13
3164,王楼村民委员会,27,6,0,25
3165,梁东村民委员会,13,4,0,23
3166,梁西村民委员会,26,6,0,25
3167,梁南村民委员会,13,4,0,14
3168,夏庄村民委员会,5,3,0,9
3169,南柳村民委员会,16,5,0,33
3170,柏树元村民委员会,27,6,0,25
3171,朱王庄村民委员会,15,1,0,14
3172,王堂村民委员会,20,7,0,15
3173,王善庄村民委员会,27,6,0,25
3174,安赵庄村民委员会,26,6,0,25
3175,安许楼村民委员会,26,6,0,25
3176,高集村民委员会,14,6,0,13
3177,杏花村村民委员会,12,6,0,14
3178,唐菜园村民委员会,21,5,1,37
3179,胡店村民委员会,26,6,0,25
3180,楚天集村民委员会,28,8,1,24
3181,火神台村民委员会,27,6,0,25
3182,榆林集村民委员会,16,7,0,32
3183,卫楼村民委员会,26,6,0,25
3184,霍庄村民委员会,28,6,0,25
3185,陈河村民委员会,34,11,1,29
3186,林庄村民委员会,27,6,0,25
3187,韩双楼村民委员会,30,9,0,26
3188,闫楼村民委员会,14,7,1,5
3189,程楼村民委员会,235,32,8,166
3190,苗庄村民委员会,12,4,1,9
3191,高庄集村民委员会,167,24,1,98
3192,黄庄村民委员会,14,8,0,33
3193,徐楼村民委员会,28,6,0,25
3194,孙井村民委员会,27,6,0,25
3195,安辛庄村民委员会,112,27,3,73
3196,四合村委会,13,7,1,28
3197,双楼村委会,11,3,0,22
3198,李集村委会,24,3,0,29
3199,王楼村委会,27,4,0,23
3200,桑园村委会,26,4,0,23
3201,姚付庄村委会,12,5,0,8
3202,望鲁集村委会,15,1,0,18
3203,周场村民委员会,16,5,0,31
3204,青山村民委员会,27,9,0,34
3205,李庄村民委员会,28,5,0,33
3206,碱刘村民委员会,14,8,0,32
3207,徐楼村民委员会,27,9,0,33
3208,李庄村民委员会,18,4,0,26
3209,李士茂村民委员会,11,3,0,23
3210,李集村民委员会,15,7,0,23
3211,常庄村委会,26,6,0,25
3212,大集东街村民委员会,26,6,0,25
3213,大集西街村民委员会,26,6,0,24
3214,大集北街村民委员会,10,1,0,7
3215,曹海村民委员会,41,8,0,35
3216,胡楼村民委员会,22,6,0,27
3217,徐庄村民委员会,21,1,0,22
3218,刘楼村民委员会,28,6,0,30
3219,任庄村民委员会,5,2,0,2
3220,张庄村民委员会,46,10,0,42
3221,李八庄村民委员会,15,3,0,24
3222,大寺村民委员会,26,6,0,25
3223,姚集村民委员会,186,26,1,111
3224,吴庄村民委员会,26,6,0,25
3225,花王楼村民委员会,11,4,0,13
3226,安庄村民委员会,173,44,1,136
3227,李楼村民委员会,16,6,0,29
3228,葛楼村民委员会,227,29,1,138
3229,胡庄村民委员会,26,6,0,25
3230,殷庙村民委员会,32,9,0,40
3231,文昌阁村民委员会,192,21,3,180
3232,王庄村民委员会,26,5,1,34
3233,毛庄村民委员会,26,6,0,25
3234,丁楼村民委员会,27,6,0,25
3235,常庙村民委员会,89,9,1,111
3236,桑庄村民委员会,141,19,3,88
3237,陈河行政村,37,8,0,38
3238,付海行政村,19,8,1,29
3239,姚万楼行政村,32,5,0,49
3240,南街村委会,204,40,2,148
3241,东北街村委会,157,21,0,91
3242,郭洼村委会,4,2,0,0
3243,孙庄村委会,27,9,0,34
3244,李庄村民委员会,5,3,0,9
3245,阎集村民委员会,24,10,2,22
3246,菜园李村民委员会,13,6,0,5
3247,中张庄村民委员会,15,1,0,14
3248,王堂村民委员会,24,10,0,28
3249,文庄村民委员会,15,1,0,19
3250,朱洪庙村民委员会,15,5,0,21
3251,魏窑村委会,128,33,4,123
3252,丈子头村委会,10,2,0,14
3253,相官村委会,173,17,5,116
3254,上川口村委会,40,18,3,51
3255,张庄村村委会,98,21,5,84
3256,北山村村委会,27,8,1,28
3257,赵家河村村民委员会,0,0,0,0
3258,横溪河村村民委员会,0,0,0,6
3259,三藏寺村村民委员会,14,7,0,12
3260,曹店村村民委员会,2,6,0,2
3261,新周场村村民委员会,45,11,1,44
3262,平湖村村民委员会,6,5,0,11
3263,姚家港村村民委员会,0,0,0,0
3264,仙女村村民委员会,4,1,0,4
3265,周场村村民委员会,5,1,0,4
3266,向巷村村民委员会,10,3,1,6
3267,五通庙村村民委员会,9,2,0,8
3268,龙泉堂村村民委员会,9,2,0,8
3269,张家桥村村民委员会,8,2,0,8
3270,昙华寺村村民委员会,1,3,0,0
3271,同心桥村村民委员会,23,1,0,9
3272,十八行村委会,12,2,0,10
3273,肖张村委会,13,1,0,5
3274,程杨村委会,13,2,0,23
3275,西街村委会,7,2,0,5
3276,上洋村委会,13,7,1,12
3277,新姜村委会,53,8,4,33
3278,顺家路边村委会,144,26,10,77
3279,弈园村委会,16,8,0,14
3280,谷塘村委会,292,43,13,336
3281,小赭村委会,76,25,4,153
3282,宾舍村委会,67,26,4,169
3283,前梅村委会,71,26,5,190
3284,南钱清村委会,13,5,0,11
3285,凤仪村委会,74,28,4,179
3286,清风村委会,142,33,10,238
3287,联兴村委会,224,17,7,147
3288,基隆村委会,20,6,1,20
3289,花园村村委会,13,3,2,16
3290,靖安村村委会,4,1,0,5
3291,中桥村村委会,10,4,2,20
3292,外沙村村委会,10,3,2,7
3293,辛庄村委会,20,9,0,44
3294,荷叶村委会,239,35,23,156
3295,王家庄村委会,246,35,23,156
3296,乏马村委会,164,22,0,120
3297,岭头村委会,165,22,0,118
3298,大起村委会,11,2,2,18
3299,株木潭村委会,12,2,0,14
3300,石高桥村委会,310,35,10,436
3301,城东村村委会,277,31,7,262
3302,城西村村委会,342,29,9,409
3303,逾桥村村委会,429,34,8,429
3304,众善村村委会,479,41,9,566
3305,革新村村委会,208,34,15,146
3306,城南村村委会,73,15,4,167
3307,灵安村村委会,14,18,5,47
3308,合星村村委会,17,13,3,42
3309,落晚村村委会,593,70,64,505
3310,新生社区居委会,236,17,3,329
3311,新河村村委会,143,20,6,436
3312,永越村村委会,8,7,1,15
3313,永乐村村委会,109,20,6,338
3314,新濮村村委会,107,22,5,374
3315,新星村村委会,184,27,8,488
3316,永联村村委会,21,20,4,69
3317,红星村村委会,22,18,4,93
3318,万星村村委会,113,36,20,221
3319,海星村村委会,27,22,2,47
3320,汇丰村村委会,25,13,4,81
3321,东池村村委会,19,16,4,74
3322,安全村村委会,19,18,5,73
3323,羔羊村村委会,29,16,5,73
3324,马鸣村村委会,27,17,43,41
3325,众安村村委会,27,20,2,55
3326,义马村村委会,27,17,7,93
3327,湘溪村村委会,28,13,6,76
3328,夜明村村委会,27,15,6,94
3329,坝桥村村委会,26,18,4,109
3330,青石村村委会,26,18,4,111
3331,东田村村委会,26,17,6,108
3332,南庄村村委会,26,20,4,47
3333,屈家浜村村委会,27,21,8,65
3334,麻溪村村委会,53,29,5,129
3335,西南村村委会,31,19,2,93
3336,大庄村村委会,22,18,7,71
3337,崇益村村委会,32,10,6,78
3338,光明村村委会,22,16,5,57
3339,吉字浜村村委会,22,18,6,54
3340,永丰村村委会,21,20,6,53
3341,黎明村村委会,210,34,15,144
3342,城郊村村委会,31,17,7,76
3343,上市村村委会,90,23,5,168
3344,东安村村委会,69,16,6,115
3345,民利村村委会,63,16,3,129
3346,留良村村委会,36,14,5,73
3347,御驾桥村村委会,72,18,6,136
3348,南阳村村委会,82,23,6,152
3349,茅桥埭村村委会,80,18,5,145
3350,钱家埭村村委会,82,18,4,145
3351,景卫村村委会,88,20,5,147
3352,上莫村村委会,82,19,5,149
3353,新益村村委会,91,21,6,144
3354,利顺村村委会,15,11,3,56
3355,五丰村村委会,90,19,5,123
3356,芝村村村委会,17,0,0,15
3357,老梅村委会,66,23,11,58
3358,春江村村委会,10,9,4,18
3359,方埠村村委会,13,5,0,16
3360,桥东村村委会,16,1,0,10
3361,东溪村村委会,16,1,0,10
3362,陈庄村委会,23,2,0,12
3363,孙洼村委会,186,34,1,175
3364,北大冉村村委会,18,5,1,35
3365,东吕村村委会,18,5,1,28
3366,南营头村村委会,15,3,1,45
3367,北营头村村委会,16,3,0,22
3368,韦各庄村村委会,188,38,3,120
3369,东梁所村民委员会,204,37,3,119
3370,西梁所村民委员会,235,47,63,255
3371,横山头村委会,131,58,49,311
3372,洋河村委会,158,55,49,328
3373,虎头山村委会,140,52,50,290
3374,楼山村委会,139,45,49,267
3375,鸡鸣村委会,409,64,74,276
3376,下保宅前村委会,30,8,0,29
3377,吴岙村委会,6,2,0,5
3378,下岙村委会,400,57,73,240
3379,吴山村委会,92,51,12,294
3380,石粘村委会,79,49,7,240
3381,麻车村委会,75,48,8,251
3382,花桥村委会,71,11,5,28
3383,横塘村委会,80,54,7,271
3384,沧浦村委会,120,21,4,104
3385,芳田村委会,38,9,0,25
3386,九份村委会,134,23,3,120
3387,后陈村委会,94,52,12,300
3388,东普村委会,106,59,24,332
3389,下洋林村委会,112,59,12,337
3390,七份岸村委会,146,23,3,119
3391,前陈村委会,95,61,9,325
3392,祝家洋村委会,558,42,47,257
3393,西洋村委会,166,49,11,190
3394,腾蛟居委会,167,49,11,193
3395,山北居委会,57,9,3,83
3396,洪家村委会,114,48,8,189
3397,戴家村委会,144,23,3,115
3398,樟皇村委会,32,30,0,34
3399,横径村委会,68,29,3,44
3400,汇头林村委会,55,16,6,47
3401,前岸村委会,146,23,3,119
3402,三衙桥村委会,168,47,13,157
3403,湖亭村委会,137,45,10,186
3404,茶屿村委会,158,57,14,238
3405,珠山村委会,157,57,12,241
3406,水澄村委会,142,39,9,170
3407,西湾村委会,118,42,10,177
3408,天皇村委会,142,41,9,165
3409,西桐村委会,104,66,7,299
3410,牧屿村委会,144,23,3,114
3411,牧南村委会,102,56,5,246
3412,沈桥村委会,102,61,9,322
3413,五里泾村委会,47,14,1,21
3414,八份村委会,102,55,6,237
3415,渚里村委会,104,60,4,249
3416,姜家村委会,135,20,5,200
3417,马家村委会,84,47,5,200
3418,夹屿村委会,83,51,4,225
3419,埭头蔡村委会,83,51,5,213
3420,金施村委会,202,46,7,208
3421,楼下张村委会,66,50,1,62
3422,长大村委会,89,49,5,159
3423,双峰村委会,103,53,7,208
3424,高坦村委会,201,50,19,269
3425,联树村委会,123,43,7,131
3426,下店村委会,25,5,1,16
3427,光明村委会,87,27,3,139
3428,双凌村委会,93,28,3,127
3429,下村村委会,74,20,3,90
3430,良山村委会,94,30,3,144
3431,殿下村委会,96,35,3,142
3432,念母洋村委会,100,39,4,166
3433,桥外村委会,85,27,3,115
3434,照洋村委会,92,33,3,142
3435,下山后村委会,72,28,2,112
3436,新南岙村委会,48,16,1,70
3437,里宅村委会,38,14,1,65
3438,塘岭村委会,116,60,7,249
3439,潘郎村委会,101,43,5,180
3440,前瓦屿村委会,106,61,8,264
3441,田洋季村委会,120,51,9,232
3442,油屿村委会,81,40,9,195
3443,佛陇村委会,45,26,2,95
3444,山市村委会,41,22,1,82
3445,下员山村委会,121,51,9,246
3446,利岙村委会,130,54,10,247
3447,下洋张村委会,66,22,3,65
3448,松建村委会,78,27,4,80
3449,度爿村委会,47,25,4,34
3450,东洋里村委会,138,11,8,92
3451,城北村委会,83,34,5,86
3452,南鉴村委会,74,40,4,68
3453,蔡洋村委会,61,32,3,69
3454,长屿村委会,61,32,3,70
3455,塘下村委会,61,32,3,70
3456,中厢村委会,61,32,3,69
3457,湾下村委会,57,15,1,38
3458,前洋下村委会,61,38,0,52
3459,上珙村委会,72,31,20,94
3460,茅洋村委会,46,23,8,90
3461,横泾堂村委会,77,37,27,128
3462,江厦村委会,181,46,58,165
3463,杨家村委会,17,12,4,24
3464,二甲村委会,327,61,14,293
3465,新河村委会,216,55,47,355
3466,谢林港村,143,22,8,262
3467,田中村委会,12,4,3,19
3468,莲云村委会,12,4,3,19
3469,东埔村委会,762,67,16,862
3470,凤山村委会,752,67,16,879
3471,花园村委会,707,67,19,817
3472,陈桥村委会,580,60,15,650
3473,大新乡村委会,763,70,23,848
3474,竹围村委会,772,70,23,856
3475,云梯村委会,678,68,19,780
3476,西塘村委会,719,64,18,812
3477,塘边村委会,738,65,14,844
3478,仙田二村委会,277,25,13,248
3479,何王庄村村民委员会,276,25,13,245
3480,宋庄村村民委员会,315,72,10,258
3481,曹店村村民委员会,14,1,0,13
3482,孟庄村民委员会,12,1,0,13
3483,把里村民委员会,200,36,8,157
3484,袁庄村民委员会,33,5,0,22
3485,牟家村民委员会,33,5,0,22
3486,河门头村民委员会,19,6,0,13
3487,郭草滩村民委员会,33,5,0,22
3488,孙白社村民委员会,299,44,6,210
3489,朝阳村委会,298,44,6,219
3490,东赵沟村委会,283,41,5,207
3491,西赵沟村委会,27,4,2,30
3492,龙庄村委会,45,13,5,58
3493,北街村委会,12,1,0,3
3494,谒山村村委会,27,2,0,44
3495,大册营村村委会,25,3,0,28
3496,方上村村委会,24,3,0,27
3497,北宋村村委会,25,2,0,48
3498,夜借村村委会,9,4,0,33
3499,小街村委会,23,1,0,11
3500,草坂村委会,3,2,2,3
3501,邹塘村委会,26,4,2,20
3502,蔡坑村委会,77,27,6,79
3503,衍后村委会,209,41,20,193
3504,长福村委会,45,15,6,34
3505,埔美山村委会,144,36,11,83
3506,林前村委会,14,1,5,5
3507,田址村委会,231,40,24,206
3508,颜厝村委会,26,5,0,6
3509,李庄村委会,26,5,0,6
3510,石洪村委会,14,1,1,9
3511,兰田村委会,14,1,1,9
3512,文卿村委会,11,2,1,15
3513,潘铺村委会,9,2,0,8
3514,双峰居委会,239,25,9,313
3515,下东埔村委会,263,23,9,356
3516,练南村委会,229,21,9,299
3517,华桥村委会,227,19,9,303
3518,潮东村委会,226,19,9,299
3519,陇美村委会,249,24,9,353
3520,东溪村委会,118,7,5,172
3521,溪南村委会,271,21,12,390
3522,拱桥村委会,260,21,12,390
3523,拱上村委会,275,23,11,389
3524,洋汾陈村委会,272,22,11,401
3525,洋汾林村委会,290,25,13,376
3526,西沟村委会,285,24,12,386
3527,沟头村委会,285,25,13,383
3528,上西沟村委会,189,11,8,221
3529,英大埔村委会,289,28,14,392
3530,东沟村委会,278,23,9,361
3531,西港村委会,248,21,10,308
3532,陈禾陂村委会,201,14,7,244
3533,大宅村委会,70,5,6,51
3534,简朴村委会,94,6,3,82
3535,西岐村委会,215,16,10,331
3536,深沟村委会,214,16,10,334
3537,溪美朱村委会,205,12,7,279
3538,华里西村委会,242,18,9,375
3539,上底村委会,258,20,12,379
3540,仙港村委会,268,23,13,398
3541,塭美村委会,115,9,11,89
3542,美西村委会,192,10,11,285
3543,下方村委会,260,7,14,375
3544,三合村委会,186,12,6,242
3545,福潭村委会,204,19,10,262
3546,新溪西村委会,220,21,7,292
3547,流溪村委会,214,14,7,269
3548,范溪村委会,207,12,7,257
3549,港后村委会,178,7,8,196
3550,内新村委会,199,8,7,222
3551,洋新村委会,173,6,7,200
3552,浮草村委会,288,25,13,379
3553,崎沟村委会,183,13,9,194
3554,禾皋村委会,106,8,6,100
3555,高美村委会,150,10,7,173
3556,西新村委会,129,9,5,151
3557,东北村委会,152,10,7,180
3558,鹤联村委会,284,21,9,357
3559,新庆村委会,289,23,8,352
3560,泗黄村委会,124,6,3,117
3561,泗和村委会,170,7,2,207
3562,溪尾周村委会,303,28,13,377
3563,新中村委会,94,6,6,61
3564,珠埕村委会,451,21,6,529
3565,枫洋二村委会,458,27,8,565
3566,枫洋三村委会,534,30,6,622
3567,枫洋四村委会,372,22,7,464
3568,崎头村委会,649,46,9,736
3569,孚中村委会,518,28,6,568
3570,福庆村委会,107,3,5,122
3571,横溪村委会,98,2,1,92
3572,登塘村委会,57,2,2,64
3573,白云村委会,297,18,7,389
3574,东门村委会,212,15,9,303
3575,南门村委会,235,15,7,328
3576,大埕村委会,419,32,9,535
3577,浮岗村委会,47,1,1,35
3578,凤岗村委会,172,12,4,186
3579,南陇村委会,181,10,7,243
3580,泮洋村委会,190,12,5,264
3581,吉林村委会,192,14,6,273
3582,双岗村委会,85,4,3,51
3583,淇园村委会,160,11,12,241
3584,盛户村委会,123,3,2,104
3585,徐陇村委会,135,11,12,201
3586,洪巷村委会,144,13,3,178
3587,潘刘村委会,125,6,0,114
3588,福洞村委会,193,14,5,264
3589,乌洋村委会,173,11,4,229
3590,西郊村委会,165,13,5,216
3591,三胜村委会,287,23,8,335
3592,市头村委会,124,6,3,91
3593,下阁村委会,119,5,3,90
3594,阁一村委会,119,5,3,77
3595,阁二村委会,121,6,1,111
3596,塘东村委会,127,5,2,103
3597,东升村委会,128,7,2,114
3598,银湖村委会,137,7,4,133
3599,鹳四村委会,259,14,9,292
3600,远光村委会,563,49,16,634
3601,湖美村委会,163,10,2,155
3602,潘厝村委会,168,12,4,175
3603,龙下村委会,174,12,4,185
3604,下陇村委会,193,15,4,227
3605,田头村委会,192,15,4,230
3606,厂头村委会,207,18,4,243
