village_name,school,hospital,park,retail
永联村村委会,315,47,24,1015
红星村村委会,396,38,48,1055
万星村村委会,633,40,49,1119
海星村村委会,706,44,56,1298
汇丰村村委会,501,52,56,1041
东池村村委会,376,48,35,1265
安全村村委会,276,36,29,812
羔羊村村委会,306,45,30,995
马鸣村村委会,333,49,27,1112
众安村村委会,292,40,29,795
义马村村委会,325,42,51,838
湘溪村村委会,388,55,30,1461
夜明村村委会,391,42,26,1227
坝桥村村委会,429,43,29,1368
青石村村委会,325,35,35,796
东田村村委会,336,35,36,740
南庄村村委会,433,44,38,1168
屈家浜村村委会,439,49,34,1201
麻溪村村委会,409,42,38,1159
西南村村委会,75,12,13,356
大庄村村委会,61,18,7,440
崇益村村委会,42,8,7,271
光明村村委会,376,24,36,951
吉字浜村村委会,422,34,38,1079
永丰村村委会,434,34,39,1120
黎明村村委会,154,20,28,612
城郊村村委会,83,9,11,385
上市村村委会,290,30,17,840
东安村村委会,188,23,13,628
民利村村委会,150,17,15,508
留良村村委会,147,21,14,465
御驾桥村村委会,215,24,16,619
南阳村村委会,252,37,16,826
茅桥埭村村委会,215,36,15,672
钱家埭村村委会,195,35,13,720
景卫村村委会,241,40,18,854
上莫村村委会,150,18,35,685
新益村村委会,88,23,15,526
利顺村村委会,159,14,6,505
五丰村村委会,314,24,30,890
芝村村村委会,433,27,20,718
老梅村委会,779,36,47,870
春江村村委会,428,26,29,812
方埠村村委会,305,29,11,777
桥东村村委会,246,27,11,817
东溪村村委会,205,24,11,810
陈庄村委会,193,23,11,766
孙洼村委会,218,26,17,901
北大冉村村委会,105,20,10,299
东吕村村委会,270,24,22,844
南营头村村委会,218,30,23,675
北营头村村委会,260,29,32,857
韦各庄村村委会,253,27,12,616
东梁所村民委员会,243,25,24,578
西梁所村民委员会,145,21,24,430
横山头村委会,194,23,22,489
洋河村委会,129,17,40,415
虎头山村委会,213,22,29,577
楼山村委会,211,22,29,584
鸡鸣村委会,213,23,42,555
下保宅前村委会,207,23,8,544
吴岙村委会,111,17,39,424
下岙村委会,61,17,36,346
吴山村委会,236,25,28,687
石粘村委会,54,10,14,305
麻车村委会,51,10,15,279
花桥村委会,580,43,39,1500
横塘村委会,220,27,46,986
沧浦村委会,276,36,44,1129
芳田村委会,123,18,16,843
九份村委会,323,45,45,634
后陈村委会,400,32,31,983
东普村委会,258,28,32,856
下洋林村委会,359,32,30,965
七份岸村委会,385,28,26,834
前陈村委会,117,21,10,650
祝家洋村委会,92,17,8,613
西洋村委会,49,5,3,180
腾蛟居委会,37,15,2,320
山北居委会,54,13,9,491
洪家村委会,379,51,46,1028
戴家村委会,101,21,10,632
樟皇村委会,263,36,18,576
横径村委会,258,32,29,591
汇头林村委会,206,34,31,552
前岸村委会,281,40,22,643
三衙桥村委会,138,29,22,561
湖亭村委会,777,61,39,992
茶屿村委会,128,31,18,405
珠山村委会,271,33,31,556
水澄村委会,782,61,39,981
西湾村委会,462,41,35,752
天皇村委会,80,26,10,299
西桐村委会,140,21,23,255
牧屿村委会,179,31,27,337
牧南村委会,164,26,14,363
沈桥村委会,140,21,11,260
五里泾村委会,125,18,11,269
八份村委会,172,22,13,269
渚里村委会,207,32,9,747
姜家村委会,213,31,9,748
马家村委会,790,61,39,983
夹屿村委会,144,16,5,396
埭头蔡村委会,212,30,13,678
金施村委会,173,17,6,496
楼下张村委会,209,42,15,1027
长大村委会,0,0,0,0
